kl,recons
17.72228240966797,23981.51953125
16.586694717407227,23782.978515625
15.385762214660645,25912.01953125
15.34902286529541,24325.15234375
17.06735610961914,24573.453125
17.4930419921875,23210.1953125
15.24874210357666,24503.513671875
14.845088958740234,24820.3984375
16.60321044921875,22670.298828125
18.8962459564209,24683.16796875
18.846616744995117,23789.671875
16.960376739501953,23268.9453125
15.199203491210938,24895.322265625
15.90146541595459,24890.1015625
17.366052627563477,23219.583984375
19.207273483276367,23898.4375
19.122777938842773,21686.1640625
17.6612548828125,22478.09375
16.761396408081055,23282.763671875
18.032135009765625,22542.548828125
18.023263931274414,22299.041015625
18.083457946777344,22328.005859375
18.603967666625977,22795.658203125
18.703208923339844,22608.248046875
16.940168380737305,22848.83203125
16.774621963500977,21865.982421875
17.27834129333496,22771.01171875
18.633935928344727,22935.228515625
19.592220306396484,21912.375
18.39493179321289,22355.92578125
17.48676109313965,22364.474609375
16.54486846923828,23341.173828125
17.908174514770508,22118.064453125
20.071725845336914,22891.302734375
19.587865829467773,22678.841796875
17.356067657470703,22237.998046875
15.968680381774902,23501.927734375
17.017887115478516,22092.662109375
19.326791763305664,21972.865234375
20.148672103881836,22452.98828125
19.29128646850586,21075.306640625
17.993921279907227,22063.77734375
16.249534606933594,23415.263671875
17.090534210205078,22769.931640625
18.71945571899414,21791.810546875
19.40060043334961,21464.412109375
18.518047332763672,21838.60546875
17.54688835144043,21846.43359375
16.565643310546875,23074.357421875
17.320476531982422,21864.09765625
18.82708168029785,21017.3671875
18.983388900756836,21657.251953125
17.97969627380371,20869.423828125
17.012645721435547,22408.4296875
17.06428337097168,21475.490234375
17.407529830932617,21761.8515625
17.15477752685547,21388.4296875
17.198104858398438,21668.349609375
17.60985565185547,21540.28515625
17.501144409179688,20683.412109375
17.00501823425293,21324.41796875
16.885326385498047,21616.638671875
16.71302604675293,21812.74609375
16.897809982299805,21628.732421875
17.14997673034668,21338.21875
17.053630828857422,21838.013671875
16.477556228637695,20707.791015625
15.465088844299316,21589.505859375
15.315255165100098,21593.2734375
15.630266189575195,21211.38671875
16.659032821655273,20952.486328125
16.77283477783203,21884.576171875
16.436094284057617,21128.439453125
15.729568481445312,21545.88671875
15.241193771362305,21318.88671875
14.359256744384766,22084.138671875
15.17447280883789,21669.6171875
16.082202911376953,20706.435546875
16.243722915649414,20750.939453125
16.417301177978516,21399.416015625
15.90881633758545,21961.482421875
14.84897232055664,21376.298828125
14.189218521118164,21455.212890625
14.379039764404297,21031.048828125
15.140043258666992,21250.990234375
16.047731399536133,21073.1796875
15.9251070022583,21286.064453125
14.955595016479492,20870.17578125
13.523193359375,22693.765625
13.677511215209961,21309.87109375
14.35886287689209,21425.1640625
15.377351760864258,21448.583984375
15.504533767700195,20933.736328125
14.59680461883545,21522.21484375
13.58612060546875,21630.97265625
13.262561798095703,22468.015625
14.073575973510742,20873.177734375
15.08639144897461,21537.435546875
15.257554054260254,21311.603515625
14.112796783447266,21116.01953125
13.565245628356934,22014.80078125
13.400081634521484,21907.677734375
13.71933364868164,21223.568359375
13.898125648498535,20744.466796875
13.960625648498535,21064.162109375
13.815581321716309,21576.884765625
13.669134140014648,20669.048828125
13.341392517089844,21153.751953125
13.245315551757812,20546.34765625
13.56887149810791,20782.439453125
13.780355453491211,21375.931640625
13.872206687927246,21039.90625
13.82064437866211,21339.310546875
13.648641586303711,21498.01953125
13.101176261901855,21158.453125
12.741551399230957,21323.26171875
12.696545600891113,21206.6640625
13.186514854431152,20993.044921875
13.75687313079834,21058.072265625
14.15514850616455,21028.95703125
13.408228874206543,20788.23046875
12.560091018676758,21171.08984375
11.944151878356934,21846.33203125
12.324956893920898,21507.19140625
13.207670211791992,21389.513671875
13.658729553222656,21414.123046875
13.735491752624512,21544.828125
13.049932479858398,20585.939453125
12.104696273803711,21383.826171875
11.71699047088623,21387.40234375
12.30185604095459,21305.400390625
13.373075485229492,21094.75
13.533346176147461,21211.16015625
13.273469924926758,21465.986328125
12.51773452758789,21328.48046875
11.750310897827148,21295.017578125
11.768241882324219,21155.361328125
12.516357421875,20972.11328125
13.257515907287598,21602.2109375
13.278804779052734,21269.248046875
12.36837387084961,20474.060546875
11.46416187286377,22086.779296875
11.43480110168457,20962.123046875
12.214523315429688,20651.173828125
12.611726760864258,20513.591796875
12.464020729064941,20572.9921875
12.07985782623291,21178.634765625
11.806253433227539,20981.6953125
11.539246559143066,21331.623046875
11.525154113769531,20831.33203125
12.182415962219238,21076.37890625
12.153663635253906,20605.5625
12.086551666259766,21060.787109375
12.259406089782715,21277.3046875
11.790545463562012,20647.005859375
11.245569229125977,21449.408203125
11.198265075683594,21054.611328125
11.572356224060059,20409.912109375
11.982006072998047,20668.3203125
11.370182037353516,20813.75390625
10.935090065002441,21867.849609375
10.984002113342285,20866.1171875
11.058886528015137,21241.5625
11.199706077575684,20940.40625
11.297781944274902,20818.544921875
11.708820343017578,20257.123046875
11.425403594970703,21360.32421875
11.230838775634766,21036.3515625
10.445657730102539,21755.140625
10.488378524780273,21215.310546875
11.035536766052246,20803.41015625
11.65793228149414,20380.11328125
11.80262279510498,20820.349609375
11.765499114990234,21258.013671875
10.779378890991211,20928.23046875
10.456971168518066,21006.46875
10.626388549804688,21063.958984375
10.7995023727417,20846.947265625
11.587875366210938,20598.130859375
11.603827476501465,21058.521484375
11.321904182434082,20716.529296875
10.89802074432373,21064.125
10.40017318725586,21042.154296875
10.466121673583984,21073.232421875
10.953226089477539,21106.54296875
11.355453491210938,21016.552734375
11.181822776794434,21218.08203125
10.9528169631958,20943.287109375
10.68199634552002,20881.46484375
10.68424129486084,21342.474609375
10.673786163330078,21120.9453125
10.756730079650879,20342.927734375
10.816328048706055,20600.814453125
10.716172218322754,20583.9609375
10.795693397521973,20676.111328125
11.26052188873291,20783.052734375
11.261151313781738,21141.53125
10.928041458129883,20927.232421875
10.713401794433594,20516.54296875
10.763386726379395,20280.24609375
10.938925743103027,20883.70703125
11.207269668579102,20349.615234375
11.139130592346191,20614.310546875
10.725419998168945,21012.787109375
10.493698120117188,20137.859375
10.12568187713623,21050.025390625
10.49129867553711,20882.54296875
10.830924034118652,20683.638671875
11.186105728149414,20236.888671875
10.63733959197998,20866.525390625
10.070501327514648,21129.373046875
9.531516075134277,21166.876953125
9.574496269226074,20948.26953125
9.867355346679688,21225.16796875
10.469634056091309,20988.59375
10.519587516784668,21388.52734375
10.45370864868164,20863.494140625
9.890240669250488,20646.8203125
9.496322631835938,20920.212890625
9.687567710876465,20683.39453125
10.06229019165039,20792.6328125
10.26089096069336,21045.865234375
10.285619735717773,20411.96875
9.862933158874512,20938.435546875
9.461275100708008,21181.13671875
9.551162719726562,21040.798828125
9.64982795715332,20586.138671875
10.092376708984375,20500.509765625
10.218852996826172,20793.4453125
10.239612579345703,20239.009765625
9.648622512817383,21197.8984375
9.4078369140625,20810.951171875
9.44442081451416,21039.603515625
9.690975189208984,20749.765625
10.230117797851562,20612.791015625
10.47437572479248,20689.556640625
10.341805458068848,20962.263671875
9.880208969116211,20807.2421875
9.618021965026855,20974.65625
9.602269172668457,20816.65625
10.094423294067383,20322.212890625
10.357911109924316,20931.892578125
10.430392265319824,20425.78125
10.035479545593262,20260.376953125
9.700164794921875,20583.23046875
9.59001350402832,20489.751953125
9.367466926574707,20202.7265625
9.405176162719727,20960.224609375
9.429368019104004,21225.85546875
9.505206108093262,21000.703125
9.415994644165039,20759.302734375
9.415220260620117,20720.32421875
9.393342971801758,20717.982421875
9.365975379943848,21009.603515625
9.544313430786133,20740.330078125
9.42716121673584,20088.775390625
9.334126472473145,20074.048828125
9.181920051574707,20747.484375
9.522723197937012,20738.87109375
9.497132301330566,20501.34375
9.225485801696777,20636.6875
9.270560264587402,20958.529296875
9.337102890014648,20834.060546875
9.362350463867188,21311.384765625
9.484551429748535,20674.86328125
9.583673477172852,20136.490234375
9.45327377319336,20873.837890625
9.407726287841797,20490.630859375
9.45626163482666,21029.544921875
9.562070846557617,20348.10546875
9.658889770507812,20705.11328125
9.828926086425781,20560.7578125
9.699714660644531,20169.60546875
9.385004997253418,20573.8828125
9.279215812683105,20996.71484375
9.148430824279785,20446.576171875
9.266490936279297,20235.03515625
9.452375411987305,20175.923828125
9.355061531066895,20496.880859375
9.22817611694336,20482.98046875
9.034269332885742,20596.68359375
8.787501335144043,20661.658203125
8.70992660522461,20778.46875
8.486988067626953,21048.150390625
8.865313529968262,20222.833984375
9.266173362731934,20597.673828125
9.108739852905273,20682.748046875
8.890311241149902,20736.587890625
8.516866683959961,20722.525390625
8.161030769348145,20726.767578125
8.51508617401123,20584.451171875
8.868968963623047,20494.814453125
9.181303977966309,20634.08984375
9.367667198181152,20351.171875
8.769089698791504,20861.283203125
8.385489463806152,20541.779296875
8.149397850036621,21413.359375
8.614557266235352,20296.615234375
9.40108871459961,20526.197265625
9.545415878295898,20798.353515625
8.86664867401123,20490.5546875
8.356773376464844,20800.78125
8.091211318969727,21278.732421875
8.312535285949707,20830.150390625
9.0972261428833,20314.4921875
9.189221382141113,20578.763671875
8.901839256286621,20330.1796875
8.285124778747559,20408.74609375
8.134745597839355,21236.45703125
8.424147605895996,20421.63671875
8.88305377960205,20725.572265625
9.444015502929688,20974.669921875
8.944151878356934,20891.958984375
8.476189613342285,20465.498046875
8.066987991333008,20643.208984375
7.969415664672852,21348.259765625
8.331711769104004,20262.857421875
8.768606185913086,20345.087890625
8.931196212768555,20209.6328125
8.81460952758789,20999.40625
8.328275680541992,20684.052734375
7.878689289093018,20564.884765625
7.772433757781982,20393.123046875
7.96809720993042,20606.673828125
8.064996719360352,20625.03125
8.344170570373535,20050.109375
8.325804710388184,20946.150390625
8.24853229522705,20498.107421875
8.040022850036621,20706.2265625
7.726351737976074,20575.0703125
7.925569534301758,20093.65625
7.948777198791504,20536.330078125
7.864621162414551,20794.7578125
7.979589939117432,20142.298828125
8.077332496643066,20518.921875
8.026564598083496,20640.67578125
7.998083591461182,20432.119140625
7.7538628578186035,20484.91796875
7.7879462242126465,20685.951171875
8.051210403442383,20337.685546875
8.419671058654785,20412.748046875
8.227158546447754,20733.8046875
8.008404731750488,20563.212890625
7.890100479125977,20171.005859375
7.80833101272583,20431.857421875
7.654455661773682,21071.439453125
8.21250057220459,20496.189453125
8.437182426452637,20344.875
8.534598350524902,20258.736328125
8.085198402404785,20046.671875
7.683106899261475,21077.3515625
7.609585762023926,20689.02734375
7.767085075378418,20703.23046875
8.221991539001465,20373.763671875
8.445231437683105,20782.41796875
8.215518951416016,20114.462890625
7.911760330200195,20815.2421875
7.769192218780518,20357.5234375
7.830791473388672,20572.75390625
7.913903713226318,20503.53515625
8.265451431274414,20150.53125
8.492061614990234,20228.849609375
8.370006561279297,20407.400390625
7.940130233764648,20796.630859375
7.511605739593506,20621.486328125
7.513599395751953,20648.20703125
7.950984477996826,20206.875
8.245044708251953,20830.583984375
8.42219352722168,20322.333984375
8.1593017578125,20192.701171875
7.909052848815918,20371.796875
7.643242359161377,20474.6015625
7.720700263977051,20484.314453125
7.615065574645996,20590.369140625
7.819887161254883,20114.169921875
7.772580146789551,20730.4609375
7.944726943969727,20164.79296875
7.799911022186279,20497.025390625
7.526389122009277,20743.396484375
7.264132976531982,20805.501953125
7.385153770446777,20303.015625
7.665825366973877,19749.20703125
7.934632778167725,20789.296875
7.867640495300293,20433.455078125
7.636911869049072,20386.05078125
7.386999607086182,20539.396484375
7.4904584884643555,20368.078125
7.506488800048828,20752.3671875
7.763675212860107,20376.52734375
7.86671257019043,20505.0625
7.784695148468018,20494.576171875
7.600562572479248,20372.2578125
7.511082172393799,20285.876953125
7.443204879760742,20365.1875
7.502442836761475,20174.873046875
7.708426475524902,20228.291015625
7.760171413421631,20465.44140625
7.674330711364746,20745.333984375
7.535972595214844,20951.44921875
7.535883903503418,20490.400390625
7.4859418869018555,20431.65625
7.65924072265625,20659.5703125
7.980332374572754,20674.185546875
7.902230739593506,20665.21484375
7.773280620574951,20370.173828125
7.739458084106445,20732.974609375
7.761017322540283,20155.517578125
7.927067279815674,20033.41796875
7.8570146560668945,20620.576171875
8.08691120147705,20170.595703125
7.980862140655518,20226.255859375
7.931816577911377,20298.03515625
7.917088031768799,20232.482421875
7.979250907897949,20064.28125
7.954861164093018,20217.439453125
7.820938587188721,20002.611328125
7.432060241699219,20537.623046875
7.678793430328369,20383.5078125
7.771457195281982,20369.986328125
7.847406387329102,20390.1953125
7.953731060028076,20487.87890625
7.920739650726318,20351.451171875
7.652105808258057,20886.986328125
7.648505687713623,20347.86328125
7.597869873046875,20261.5390625
7.529470920562744,20202.138671875
7.71868896484375,20270.83984375
7.997990608215332,20574.71875
7.88212251663208,20524.013671875
7.655207633972168,20608.61328125
7.46482515335083,20489.50390625
7.520484447479248,20633.5546875
7.580159664154053,20203.466796875
7.582065105438232,20497.263671875
7.798669815063477,20195.95703125
7.664850234985352,20714.392578125
7.513987064361572,20142.83203125
7.557063579559326,20268.576171875
7.6101202964782715,20609.958984375
7.668273448944092,20238.697265625
7.679678916931152,20502.60546875
7.446142673492432,20586.099609375
7.421664237976074,20419.796875
7.467391490936279,20456.314453125
7.614943981170654,20660.25
7.668032646179199,20673.3046875
7.778038024902344,20212.72265625
7.69926643371582,20108.908203125
7.5129523277282715,20328.58984375
7.317933559417725,20454.3046875
7.512228965759277,20572.697265625
7.660009860992432,20451.994140625
7.913895130157471,20063.732421875
7.681316375732422,20088.71875
7.336050987243652,20722.013671875
7.347602844238281,20144.177734375
7.596630573272705,20714.37890625
8.036660194396973,20401.076171875
7.9537224769592285,20354.974609375
7.499444484710693,20195.51953125
7.267759799957275,20643.564453125
7.188786029815674,20534.751953125
7.523869514465332,20424.154296875
7.640568256378174,20330.322265625
7.692820072174072,20043.185546875
7.668102741241455,20488.810546875
7.59695291519165,20020.291015625
7.580303192138672,20138.923828125
7.3102521896362305,20571.908203125
7.2383551597595215,20337.9140625
7.5930352210998535,20663.767578125
7.746711730957031,20616.294921875
7.303034782409668,20311.296875
7.0879034996032715,20689.166015625
7.241941928863525,21037.642578125
7.648036003112793,20128.099609375
7.4268083572387695,20086.197265625
7.543675422668457,20844.72265625
7.180857181549072,20517.423828125
7.211043834686279,20676.888671875
7.368885040283203,20310.978515625
7.58738899230957,20409.001953125
7.732764720916748,20287.84375
7.727113246917725,20227.3828125
7.289207935333252,20563.498046875
7.189067840576172,20568.07421875
7.34329080581665,20796.013671875
7.769717216491699,19661.982421875
7.81126070022583,20119.830078125
7.909506320953369,20371.38671875
7.683761119842529,20576.015625
7.496212482452393,20429.44140625
7.346832752227783,20849.91796875
7.481830596923828,20173.443359375
7.752812385559082,20274.29296875
7.936905384063721,20291.462890625
7.7347731590271,20229.64453125
7.708873748779297,20381.400390625
7.400216579437256,19885.814453125
7.338125705718994,20414.421875
7.619787216186523,20339.67578125
7.777068614959717,20011.69140625
7.623621940612793,20607.35546875
7.640812397003174,20433.439453125
7.306107521057129,20461.49609375
7.159469127655029,20598.796875
7.50117301940918,20389.1015625
7.782092571258545,20590.189453125
8.028985977172852,20666.859375
7.688815116882324,19557.154296875
7.07473611831665,20638.44140625
7.06160306930542,20474.02734375
7.390735149383545,20404.248046875
7.548851013183594,20830.98046875
7.748676300048828,20496.154296875
7.58253812789917,20469.94140625
7.300667762756348,20230.4375
7.0778303146362305,20467.830078125
7.157752513885498,20790.8984375
7.3077874183654785,20294.853515625
7.44736909866333,20405.068359375
7.560481548309326,20142.619140625
7.509796619415283,19954.740234375
7.478874206542969,20367.66796875
7.433995246887207,20285.73046875
7.4701337814331055,20290.474609375
7.498037815093994,20318.9921875
7.445817947387695,20359.244140625
7.607202053070068,20292.94140625
7.51521110534668,20594.1640625
7.342283248901367,20436.228515625
7.298255920410156,20087.5703125
7.4149169921875,20432.626953125
7.583841800689697,20250.75390625
7.761500835418701,20426.9921875
7.578559398651123,19861.7265625
7.320883274078369,20230.216796875
7.35987663269043,20660.3671875
7.454146385192871,20176.064453125
7.546760559082031,20292.7421875
7.511760711669922,20377.80859375
7.318391799926758,20382.828125
7.178680896759033,20367.689453125
7.204151153564453,20178.474609375
7.378785610198975,20085.251953125
7.226783275604248,20354.6484375
7.186285495758057,20320.0703125
7.31392240524292,20419.3203125
7.03109884262085,20928.126953125
6.977292060852051,20702.228515625
7.243636131286621,20030.333984375
7.617733955383301,20037.373046875
7.70402717590332,20307.8828125
7.302013397216797,20152.064453125
6.905513286590576,20502.544921875
6.9376630783081055,20946.396484375
7.021240711212158,20320.166015625
7.342310905456543,20033.380859375
7.403789520263672,20089.205078125
7.1159539222717285,20655.630859375
7.238067150115967,20222.96875
7.023248672485352,20126.12109375
6.804906845092773,20358.291015625
6.920792102813721,19964.15625
6.983005046844482,20223.220703125
7.248186111450195,20435.76953125
7.459674835205078,20458.287109375
7.445034503936768,20220.5546875
6.994646072387695,20370.060546875
6.672867774963379,20403.27734375
6.755956649780273,20300.625
6.891262531280518,20737.921875
7.2058424949646,20475.2109375
7.558006286621094,20183.498046875
7.246894359588623,20485.5078125
6.871374607086182,20322.669921875
6.718319416046143,20828.76171875
6.760007858276367,20363.2421875
7.177402973175049,20491.84375
7.492870807647705,20354.2265625
7.386222839355469,20968.33203125
6.848169326782227,20522.861328125
6.706780910491943,20603.0546875
6.734248161315918,20521.267578125
7.02337646484375,20242.689453125
7.281467914581299,20223.294921875
7.520088195800781,20264.71875
7.390386581420898,19997.60546875
7.184734344482422,19974.3828125
6.976921558380127,20471.693359375
6.891774654388428,20671.310546875
7.030228137969971,20206.31640625
7.316669464111328,20340.349609375
7.322810649871826,20727.501953125
7.0536017417907715,20242.015625
6.9692206382751465,20276.208984375
7.003496170043945,20140.107421875
6.919760227203369,19836.33203125
7.147244453430176,20567.3125
7.14754056930542,20432.69140625
7.109813690185547,19887.970703125
6.789244174957275,20742.1171875
7.03391695022583,20447.185546875
7.050680637359619,20361.05859375
7.105666160583496,20267.876953125
6.988100051879883,20344.30078125
7.024015426635742,20107.34375
6.853264331817627,20280.98828125
6.786230564117432,20538.27734375
6.689392566680908,20251.427734375
6.853046417236328,20257.9296875
6.914152145385742,20524.861328125
7.092892169952393,20321.5390625
7.045536518096924,20223.3984375
6.80544900894165,20094.5390625
6.90553617477417,20096.837890625
6.821605682373047,20410.451171875
6.849668502807617,20356.892578125
6.717911243438721,20893.66015625
6.692665100097656,20384.869140625
6.808431148529053,19980.12890625
6.880095958709717,20374.7421875
6.938745021820068,20149.390625
6.861223220825195,20353.2265625
6.832744598388672,20337.083984375
6.758447647094727,20196.595703125
6.860504150390625,20475.03125
6.853242874145508,20182.8203125
6.839959621429443,20233.861328125
7.000270366668701,19953.986328125
6.986684322357178,20025.736328125
6.809289455413818,20420.912109375
6.978049278259277,20329.796875
7.111255645751953,20163.91796875
7.070399284362793,19698.576171875
6.812814235687256,20415.685546875
6.9532060623168945,20246.279296875
7.001902103424072,20161.923828125
7.143747806549072,20236.912109375
6.9973578453063965,20186.501953125
6.777416229248047,20489.9296875
6.848715305328369,20339.986328125
6.798590183258057,20343.314453125
6.728047847747803,20389.849609375
6.859930038452148,19866.751953125
6.795074939727783,20074.58203125
6.948280334472656,20299.748046875
6.858517646789551,20222.287109375
6.688960552215576,20101.615234375
6.528616905212402,20337.701171875
6.450779914855957,20254.921875
6.548500061035156,19871.69140625
6.51152229309082,20657.876953125
6.276864051818848,20616.5859375
6.4021196365356445,20499.41015625
6.372452259063721,20310.39453125
6.562063694000244,20005.19921875
6.461601734161377,20277.755859375
6.455349445343018,20419.70703125
6.574667930603027,20535.8828125
6.33409309387207,20486.416015625
6.366367816925049,20269.26953125
6.504668712615967,20229.453125
6.846797466278076,20187.30078125
6.672598361968994,20695.59375
6.511478900909424,20039.400390625
6.380456924438477,20478.15625
6.427631378173828,20498.201171875
6.552622318267822,20022.837890625
6.913115978240967,20358.71484375
6.964278221130371,20122.486328125
7.074699878692627,20249.84765625
6.641002655029297,20376.34375
6.400033473968506,20601.638671875
6.232625484466553,20946.189453125
6.8016862869262695,19987.333984375
7.099030017852783,20173.64453125
7.145420551300049,20038.982421875
6.725890636444092,20109.701171875
6.4068169593811035,20443.185546875
6.360232830047607,20384.4296875
6.505284309387207,20136.912109375
6.636157989501953,20329.98828125
6.768685817718506,20244.44140625
6.735244274139404,20389.501953125
6.61300802230835,20449.21875
6.451736927032471,20227.912109375
6.410881519317627,20314.60546875
6.4045090675354,20003.3671875
6.514962673187256,19584.32421875
6.629350662231445,19899.025390625
6.577010154724121,20284.03125
6.424527168273926,20352.154296875
6.225260257720947,20358.94140625
6.036503791809082,20640.47265625
6.267959117889404,20541.92578125
6.4783430099487305,20372.427734375
6.445683479309082,20109.873046875
6.195266246795654,20178.041015625
6.169977188110352,20482.46875
6.188490867614746,20124.76171875
6.258418083190918,20269.41796875
6.542327404022217,20275.935546875
6.409548759460449,19843.54296875
6.212299346923828,20319.294921875
6.266800880432129,20170.890625
6.502041816711426,19898.201171875
6.538186550140381,20505.357421875
6.292078971862793,20622.771484375
6.155544757843018,20230.572265625
6.106986999511719,20525.27734375
6.284548759460449,20411.998046875
6.543004989624023,20179.810546875
6.518562316894531,20107.138671875
6.389249801635742,20286.39453125
6.191809177398682,20431.833984375
6.167707443237305,20569.931640625
6.205140590667725,20303.40625
6.394601345062256,20194.8671875
6.3128228187561035,20122.033203125
6.391063690185547,20298.2578125
6.456551551818848,20162.34765625
6.288662910461426,19985.013671875
6.332908630371094,20039.486328125
6.464144706726074,20431.740234375
6.333894729614258,19979.63671875
6.283421516418457,20595.564453125
6.304222583770752,20306.1953125
6.398209095001221,20484.173828125
6.353729248046875,20104.546875
6.554344177246094,20055.828125
6.622727394104004,19819.126953125
6.289412498474121,20423.818359375
6.338048934936523,19789.681640625
6.152470588684082,20473.74609375
6.346222400665283,19979.51953125
6.506280422210693,19998.869140625
6.451520919799805,20301.662109375
6.411818981170654,20070.40234375
6.244019031524658,20110.296875
5.961861610412598,20362.1015625
5.998729705810547,20401.61328125
6.305578231811523,20085.357421875
6.467578887939453,20256.65625
6.413695812225342,19894.720703125
6.190977573394775,20299.79296875
5.954994201660156,20294.568359375
5.91234016418457,20184.7421875
6.140840530395508,20431.935546875
5.992986679077148,20487.28125
6.11656379699707,20124.400390625
6.237462043762207,19791.90625
6.192598342895508,20060.837890625
6.061883926391602,20779.4296875
5.994055271148682,20200.95703125
5.964805603027344,20121.599609375
6.074423789978027,20333.525390625
6.044981479644775,20445.4765625
6.0300726890563965,19946.57421875
5.9320783615112305,20298.626953125
5.86819314956665,20063.6875
5.923895359039307,19879.734375
6.11888313293457,20143.974609375
6.023929119110107,20204.64453125
5.761147975921631,20182.576171875
5.736242294311523,20083.73828125
5.771403789520264,20141.56640625
5.841503143310547,20075.923828125
6.058041572570801,20188.162109375
6.169409275054932,20160.830078125
6.013141632080078,20427.734375
5.907159328460693,19969.830078125
5.710494518280029,20342.1953125
5.794204235076904,20189.802734375
5.890663146972656,20027.185546875
5.80112361907959,20118.34375
5.799393177032471,19910.216796875
5.811380386352539,20227.662109375
5.949694633483887,20360.623046875
5.891160011291504,19957.76953125
5.830713748931885,19972.458984375
5.747096538543701,19899.826171875
5.569159984588623,20484.564453125
5.692537784576416,20276.974609375
5.650772571563721,20478.0703125
5.76894474029541,20352.181640625
5.757885456085205,19790.03125
5.765718460083008,19926.115234375
5.854722499847412,19936.548828125
5.807956218719482,20285.9453125
5.7357177734375,20126.75
5.6311116218566895,20389.623046875
5.520701885223389,20330.81640625
5.502996921539307,19809.330078125
5.583221912384033,19903.935546875
5.591609001159668,19872.8828125
5.79736328125,20392.458984375
5.789812088012695,19982.826171875
5.627939224243164,20100.94921875
5.6648850440979,20105.001953125
5.561830997467041,20016.498046875
5.530149459838867,20151.5
5.699406147003174,20063.65625
5.624443531036377,20290.380859375
5.485182762145996,20375.373046875
5.374812602996826,19825.587890625
5.495103359222412,19924.56640625
5.568663597106934,20132.796875
5.708479404449463,19988.45703125
5.419095993041992,20161.0546875
5.457389831542969,20075.501953125
5.303646087646484,20287.095703125
5.383331775665283,20428.23828125
5.271041393280029,20388.236328125
5.455887317657471,20075.3671875
5.451999664306641,19936.23046875
5.451720714569092,20320.51953125
5.399535655975342,19931.076171875
5.361842155456543,20202.36328125
5.258653163909912,20041.09765625
5.454130172729492,20055.78515625
5.51340389251709,20519.693359375
5.494695663452148,19864.349609375
5.368494510650635,20359.748046875
5.272001266479492,20377.572265625
5.28352165222168,20122.83203125
5.458652019500732,20124.93359375
5.671059608459473,20168.201171875
5.550463676452637,19885.416015625
5.489859580993652,20027.40625
5.300509929656982,19872.626953125
5.368075847625732,20129.541015625
5.287003517150879,20115.890625
5.2425031661987305,19792.4453125
5.421051502227783,19510.337890625
5.323971271514893,19973.62109375
5.204121112823486,20573.173828125
5.142276287078857,19922.25
5.300723075866699,20057.93359375
5.05543851852417,20622.69140625
4.9514479637146,20298.48828125
5.092682361602783,20042.525390625
5.216926574707031,19984.685546875
5.135509490966797,20276.67578125
5.239599227905273,20272.029296875
5.287256240844727,20146.98046875
5.098197937011719,20181.458984375
5.059573650360107,20142.279296875
5.211266994476318,19915.462890625
5.241844177246094,20367.75
5.228078842163086,20163.9609375
5.307291507720947,19994.16796875
5.236959934234619,19910.51171875
5.269503116607666,19942.865234375
5.223814964294434,19888.046875
5.188354015350342,20054.462890625
5.294125080108643,19843.330078125
5.139434337615967,20122.830078125
5.1697163581848145,20044.6484375
5.146340370178223,20095.93359375
5.18095064163208,19862.541015625
5.218388080596924,20269.20703125
5.282595634460449,20471.224609375
5.190375804901123,19980.40625
