"total_size","draw","method","accuracy","auc"
150,12,"KNN",0.82,0
150,12,"RF",0.966666666666667,0.998222222222222
150,12,"XGB",0.986666666666667,0.998222222222222
150,13,"LOGIS",0.98,0.999111111111111
150,13,"SVM",0.966666666666667,0.998222222222222
150,13,"KNN",0.933333333333333,0
150,13,"RF",0.966666666666667,0.992444444444444
150,13,"XGB",0.973333333333333,0.998222222222222
150,14,"LOGIS",0.946666666666667,0.973333333333333
150,14,"SVM",0.973333333333333,0.997333333333333
150,14,"KNN",0.853333333333333,0
150,14,"RF",0.953333333333333,0.993333333333333
150,14,"XGB",0.96,0.993777777777778
150,15,"LOGIS",0.98,0.987555555555556
150,15,"SVM",0.966666666666667,0.994666666666667
150,15,"KNN",0.913333333333333,0
150,15,"RF",0.98,0.999111111111111
150,15,"XGB",0.973333333333333,0.999111111111111
150,16,"LOGIS",0.986666666666667,0.998222222222222
150,16,"SVM",0.966666666666667,0.998222222222222
150,16,"KNN",0.9,0
150,16,"RF",0.98,0.998222222222222
150,16,"XGB",0.98,0.993777777777778
150,17,"LOGIS",0.986666666666667,0.992888888888889
150,17,"SVM",0.966666666666667,1
150,17,"KNN",0.873333333333333,0
150,17,"RF",0.973333333333333,0.998222222222222
150,17,"XGB",0.98,0.998222222222222
150,18,"LOGIS",0.98,1
150,18,"SVM",0.973333333333333,0.998222222222222
150,18,"KNN",0.913333333333333,0
150,18,"RF",0.96,0.992888888888889
150,18,"XGB",0.98,0.996444444444444
150,19,"LOGIS",0.986666666666667,0.999111111111111
150,19,"SVM",0.98,1
150,19,"KNN",0.926666666666667,0
150,19,"RF",0.993333333333333,1
150,19,"XGB",0.986666666666667,1
150,20,"LOGIS",0.986666666666667,0.999111111111111
150,20,"SVM",0.973333333333333,0.998222222222222
150,20,"KNN",0.88,0
150,20,"RF",1,1
150,20,"XGB",1,1
170,1,"LOGIS",0.994117647058824,1
170,1,"SVM",0.994117647058824,1
170,1,"KNN",0.888235294117647,0
170,1,"RF",0.988235294117647,1
170,1,"XGB",0.976470588235294,1
170,2,"LOGIS",0.964705882352941,0.991695501730104
170,2,"SVM",0.988235294117647,0.996539792387543
170,2,"KNN",0.911764705882353,0
170,2,"RF",0.982352941176471,0.999307958477509
170,2,"XGB",0.958823529411765,0.994463667820069
170,3,"LOGIS",0.970588235294118,0.996539792387543
170,3,"SVM",0.976470588235294,0.998615916955017
170,3,"KNN",0.929411764705882,0
170,3,"RF",0.970588235294118,0.998961937716263
170,3,"XGB",0.976470588235294,1
170,4,"LOGIS",1,1
170,4,"SVM",0.988235294117647,0.997923875432526
170,4,"KNN",0.905882352941176,0
170,4,"RF",0.988235294117647,0.997923875432526
170,4,"XGB",0.982352941176471,1
170,5,"LOGIS",0.994117647058824,0.999307958477509
170,5,"SVM",0.941176470588235,0.995155709342561
170,5,"KNN",0.9,0
170,5,"RF",0.982352941176471,0.998269896193772
170,5,"XGB",0.976470588235294,0.999307958477509
170,6,"LOGIS",0.994117647058824,1
170,6,"SVM",0.976470588235294,0.999307958477509
170,6,"KNN",0.9,0
170,6,"RF",0.994117647058824,1
170,6,"XGB",0.982352941176471,0.999307958477509
170,7,"LOGIS",0.988235294117647,0.998615916955017
170,7,"SVM",0.988235294117647,0.998615916955017
170,7,"KNN",0.911764705882353,0
170,7,"RF",0.988235294117647,0.998269896193772
170,7,"XGB",0.970588235294118,0.999307958477509
170,8,"LOGIS",0.970588235294118,0.997231833910035
170,8,"SVM",0.988235294117647,0.999307958477509
170,8,"KNN",0.923529411764706,0
170,8,"RF",0.994117647058824,0.998961937716263
170,8,"XGB",0.988235294117647,1
170,9,"LOGIS",0.976470588235294,0.991003460207612
170,9,"SVM",0.964705882352941,0.996539792387543
170,9,"KNN",0.905882352941176,0
170,9,"RF",0.958823529411765,0.994463667820069
170,9,"XGB",0.976470588235294,0.995155709342561
170,10,"LOGIS",0.976470588235294,0.986159169550173
170,10,"SVM",0.982352941176471,0.998615916955017
170,10,"KNN",0.911764705882353,0
170,10,"RF",0.988235294117647,0.998961937716263
170,10,"XGB",0.982352941176471,0.997923875432526
170,11,"LOGIS",0.988235294117647,1
170,11,"SVM",0.970588235294118,0.997231833910035
170,11,"KNN",0.876470588235294,0
170,11,"RF",0.988235294117647,0.997923875432526
170,11,"XGB",0.982352941176471,1
170,12,"LOGIS",0.982352941176471,0.999307958477509
170,12,"SVM",0.970588235294118,0.993771626297578
170,12,"KNN",0.923529411764706,0
170,12,"RF",0.994117647058824,0.996539792387543
170,12,"XGB",0.964705882352941,0.998615916955017
170,13,"LOGIS",0.964705882352941,0.983391003460208
170,13,"SVM",0.941176470588235,0.988927335640138
170,13,"KNN",0.864705882352941,0
170,13,"RF",0.952941176470588,0.989965397923875
170,13,"XGB",0.970588235294118,0.997923875432526
170,14,"LOGIS",0.994117647058824,1
170,14,"SVM",0.964705882352941,0.997231833910035
170,14,"KNN",0.882352941176471,0
170,14,"RF",0.982352941176471,0.994463667820069
170,14,"XGB",0.976470588235294,0.995155709342561
170,15,"LOGIS",0.964705882352941,0.997231833910035
170,15,"SVM",0.958823529411765,0.994463667820069
170,15,"KNN",0.9,0
170,15,"RF",0.970588235294118,0.995847750865052
170,15,"XGB",0.982352941176471,0.997231833910035
170,16,"LOGIS",0.976470588235294,0.999307958477509
170,16,"SVM",0.988235294117647,0.998615916955017
170,16,"KNN",0.947058823529412,0
170,16,"RF",0.976470588235294,0.997923875432526
170,16,"XGB",0.958823529411765,0.997231833910035
170,17,"LOGIS",0.947058823529412,0.993771626297578
170,17,"SVM",0.976470588235294,0.995847750865052
170,17,"KNN",0.905882352941176,0
170,17,"RF",0.970588235294118,0.996539792387543
170,17,"XGB",0.970588235294118,0.996193771626298
170,18,"LOGIS",1,1
170,18,"SVM",0.982352941176471,0.999307958477509
170,18,"KNN",0.882352941176471,0
170,18,"RF",0.994117647058824,1
170,18,"XGB",0.982352941176471,0.997231833910035
170,19,"LOGIS",0.988235294117647,0.999307958477509
170,19,"SVM",0.982352941176471,0.998615916955017
170,19,"KNN",0.923529411764706,0
170,19,"RF",0.988235294117647,1
170,19,"XGB",0.947058823529412,1
170,20,"LOGIS",0.994117647058824,1
170,20,"SVM",0.970588235294118,0.998615916955017
170,20,"KNN",0.917647058823529,0
170,20,"RF",0.982352941176471,1
170,20,"XGB",0.970588235294118,0.997923875432526
190,1,"LOGIS",0.978947368421053,0.996675900277008
190,1,"SVM",0.984210526315789,0.999445983379501
190,1,"KNN",0.926315789473684,0
190,1,"RF",0.978947368421053,0.998060941828255
190,1,"XGB",0.973684210526316,0.999445983379501
190,2,"LOGIS",0.978947368421053,0.996675900277008
190,2,"SVM",0.968421052631579,0.997783933518006
190,2,"KNN",0.931578947368421,0
190,2,"RF",0.994736842105263,1
190,2,"XGB",0.973684210526316,0.99612188365651
190,3,"LOGIS",0.978947368421053,0.990027700831025
190,3,"SVM",0.98421052631579,0.995567867036011
190,3,"KNN",0.921052631578947,0
190,3,"RF",0.973684210526316,0.995013850415512
190,3,"XGB",0.963157894736842,0.992243767313019
190,4,"LOGIS",0.984210526315789,0.988365650969529
190,4,"SVM",0.968421052631579,0.999445983379501
190,4,"KNN",0.931578947368421,0
190,4,"RF",0.973684210526316,0.998060941828255
190,4,"XGB",0.968421052631579,0.990581717451524
190,5,"LOGIS",0.984210526315789,0.998891966759003
190,5,"SVM",0.98421052631579,0.998891966759003
190,5,"KNN",0.91578947368421,0
190,5,"RF",0.989473684210526,0.998891966759003
190,5,"XGB",0.973684210526316,0.998891966759003
190,6,"LOGIS",0.978947368421053,0.99612188365651
190,6,"SVM",0.968421052631579,0.993905817174515
190,6,"KNN",0.921052631578947,0
190,6,"RF",0.978947368421053,0.996675900277008
190,6,"XGB",0.968421052631579,0.992797783933518
190,7,"LOGIS",0.994736842105263,1
190,7,"SVM",0.984210526315789,0.999445983379501
190,7,"KNN",0.921052631578947,0
190,7,"RF",1,1
190,7,"XGB",0.984210526315789,0.999445983379501
190,8,"LOGIS",0.989473684210526,1
190,8,"SVM",0.984210526315789,1
190,8,"KNN",0.921052631578947,0
190,8,"RF",0.98421052631579,1
190,8,"XGB",0.973684210526316,0.995013850415512
190,9,"LOGIS",0.989473684210526,0.99612188365651
190,9,"SVM",0.989473684210526,0.997783933518006
190,9,"KNN",0.905263157894737,0
190,9,"RF",0.994736842105263,0.996675900277008
190,9,"XGB",0.978947368421053,0.998337950138504
190,10,"LOGIS",1,1
190,10,"SVM",0.984210526315789,0.998891966759003
190,10,"KNN",0.957894736842105,0
190,10,"RF",0.978947368421053,0.999168975069252
190,10,"XGB",0.989473684210526,1
190,11,"LOGIS",0.989473684210526,0.998337950138504
190,11,"SVM",0.973684210526316,0.99612188365651
190,11,"KNN",0.894736842105263,0
190,11,"RF",0.978947368421053,0.995290858725762
190,11,"XGB",0.952631578947368,0.996675900277008
190,12,"LOGIS",0.978947368421053,0.993351800554017
190,12,"SVM",0.984210526315789,0.998891966759003
190,12,"KNN",0.910526315789474,0
190,12,"RF",0.978947368421053,0.998060941828255
190,12,"XGB",0.963157894736842,0.994459833795014
190,13,"LOGIS",0.978947368421053,0.998337950138504
190,13,"SVM",0.963157894736842,0.995013850415512
190,13,"KNN",0.921052631578947,0
190,13,"RF",0.973684210526316,0.99584487534626
190,13,"XGB",0.973684210526316,0.998337950138504
190,14,"LOGIS",0.989473684210526,0.999445983379501
190,14,"SVM",0.963157894736842,0.997783933518005
190,14,"KNN",0.894736842105263,0
190,14,"RF",0.98421052631579,0.998614958448753
190,14,"XGB",0.968421052631579,0.997783933518006
190,15,"LOGIS",0.978947368421053,0.997229916897507
190,15,"SVM",0.942105263157895,0.994459833795014
190,15,"KNN",0.921052631578947,0
190,15,"RF",0.978947368421053,0.999445983379501
190,15,"XGB",0.968421052631579,0.997783933518006
190,16,"LOGIS",0.984210526315789,1
190,16,"SVM",0.978947368421053,1
190,16,"KNN",0.931578947368421,0
190,16,"RF",0.98421052631579,1
190,16,"XGB",0.978947368421053,0.997229916897507
190,17,"LOGIS",0.989473684210526,0.997783933518006
190,17,"SVM",0.98421052631579,1
190,17,"KNN",0.936842105263158,0
190,17,"RF",0.989473684210526,1
190,17,"XGB",0.963157894736842,0.999445983379501
190,18,"LOGIS",0.978947368421053,0.997229916897507
190,18,"SVM",0.968421052631579,0.998337950138504
190,18,"KNN",0.91578947368421,0
190,18,"RF",0.973684210526316,0.998337950138504
190,18,"XGB",0.98421052631579,1
190,19,"LOGIS",0.98421052631579,0.999445983379501
190,19,"SVM",0.968421052631579,0.997229916897507
190,19,"KNN",0.931578947368421,0
190,19,"RF",0.984210526315789,0.999445983379501
190,19,"XGB",0.968421052631579,0.999445983379501
190,20,"LOGIS",0.994736842105263,1
190,20,"SVM",0.957894736842105,0.995567867036011
190,20,"KNN",0.9,0
190,20,"RF",0.963157894736842,0.993628808864266
190,20,"XGB",0.973684210526316,0.993628808864266
210,1,"LOGIS",0.980952380952381,0.996825396825397
210,1,"SVM",0.985714285714286,0.999546485260771
210,1,"KNN",0.90952380952381,0
210,1,"RF",0.980952380952381,0.999546485260771
210,1,"XGB",0.961904761904762,0.991383219954649
210,2,"LOGIS",0.971428571428571,0.998185941043084
210,2,"SVM",0.995238095238095,0.999092970521542
210,2,"KNN",0.947619047619048,0
210,2,"RF",0.985714285714286,0.999546485260771
210,2,"XGB",0.995238095238095,1
210,3,"LOGIS",0.985714285714286,0.999092970521542
210,3,"SVM",0.995238095238095,0.999546485260771
210,3,"KNN",0.923809523809524,0
210,3,"RF",0.980952380952381,0.998639455782313
210,3,"XGB",0.980952380952381,0.999546485260771
210,4,"LOGIS",0.980952380952381,0.991836734693878
210,4,"SVM",0.990476190476191,0.997278911564626
210,4,"KNN",0.919047619047619,0
210,4,"RF",0.985714285714286,0.999092970521542
210,4,"XGB",0.980952380952381,0.997732426303855
210,5,"LOGIS",0.990476190476191,1
210,5,"SVM",0.976190476190476,1
210,5,"KNN",0.947619047619048,0
210,5,"RF",0.980952380952381,1
210,5,"XGB",0.976190476190476,0.998639455782313
210,6,"LOGIS",0.980952380952381,0.998185941043084
210,6,"SVM",0.980952380952381,1
210,6,"KNN",0.919047619047619,0
210,6,"RF",0.995238095238095,1
210,6,"XGB",0.985714285714286,0.999092970521542
210,7,"LOGIS",0.976190476190476,0.995918367346939
210,7,"SVM",0.976190476190476,0.999546485260771
210,7,"KNN",0.914285714285714,0
210,7,"RF",0.976190476190476,0.998639455782313
210,7,"XGB",0.952380952380952,0.995918367346939
210,8,"LOGIS",0.990476190476191,1
210,8,"SVM",0.971428571428571,0.999092970521542
210,8,"KNN",0.923809523809524,0
210,8,"RF",0.976190476190476,0.997959183673469
210,8,"XGB",0.985714285714286,0.997732426303855
210,9,"LOGIS",0.990476190476191,1
210,9,"SVM",0.990476190476191,1
210,9,"KNN",0.928571428571429,0
210,9,"RF",0.995238095238095,1
210,9,"XGB",0.985714285714286,1
210,10,"LOGIS",1,1
210,10,"SVM",0.980952380952381,0.997278911564626
210,10,"KNN",0.942857142857143,0
210,10,"RF",0.976190476190476,0.995238095238095
210,10,"XGB",0.971428571428571,0.997278911564626
210,11,"LOGIS",0.985714285714286,1
210,11,"SVM",0.985714285714286,1
210,11,"KNN",0.957142857142857,0
210,11,"RF",0.995238095238095,1
210,11,"XGB",0.980952380952381,0.999546485260771
210,12,"LOGIS",0.990476190476191,1
210,12,"SVM",0.971428571428571,0.998639455782313
210,12,"KNN",0.928571428571429,0
210,12,"RF",0.980952380952381,0.997732426303855
210,12,"XGB",0.980952380952381,0.999546485260771
210,13,"LOGIS",0.990476190476191,0.997732426303855
210,13,"SVM",0.985714285714286,0.997732426303855
210,13,"KNN",0.933333333333333,0
210,13,"RF",0.980952380952381,1
210,13,"XGB",0.990476190476191,1
210,14,"LOGIS",0.985714285714286,0.993197278911565
210,14,"SVM",0.971428571428571,0.998185941043084
210,14,"KNN",0.904761904761905,0
210,14,"RF",0.971428571428571,0.996371882086168
210,14,"XGB",0.976190476190476,0.994104308390023
210,15,"LOGIS",0.990476190476191,1
210,15,"SVM",0.976190476190476,0.998639455782313
210,15,"KNN",0.928571428571429,0
210,15,"RF",0.995238095238095,0.999546485260771
210,15,"XGB",0.971428571428571,0.995011337868481
210,16,"LOGIS",0.985714285714286,1
210,16,"SVM",0.985714285714286,1
210,16,"KNN",0.923809523809524,0
210,16,"RF",0.990476190476191,0.999546485260771
210,16,"XGB",0.985714285714286,0.999092970521542
210,17,"LOGIS",0.985714285714286,0.999092970521542
210,17,"SVM",0.990476190476191,0.999092970521542
210,17,"KNN",0.933333333333333,0
210,17,"RF",0.990476190476191,1
210,17,"XGB",0.990476190476191,0.999092970521542
210,18,"LOGIS",0.966666666666667,0.983673469387755
210,18,"SVM",0.961904761904762,0.993197278911565
210,18,"KNN",0.876190476190476,0
210,18,"RF",0.961904761904762,0.990249433106576
210,18,"XGB",0.961904761904762,0.995918367346939
210,19,"LOGIS",0.985714285714286,1
210,19,"SVM",0.976190476190476,0.998639455782313
210,19,"KNN",0.90952380952381,0
210,19,"RF",0.990476190476191,0.999546485260771
210,19,"XGB",0.990476190476191,0.998639455782313
210,20,"LOGIS",0.990476190476191,1
210,20,"SVM",0.971428571428571,0.995011337868481
210,20,"KNN",0.919047619047619,0
210,20,"RF",0.971428571428571,0.998185941043084
210,20,"XGB",0.980952380952381,0.999092970521542
230,1,"LOGIS",0.991304347826087,0.998109640831758
230,1,"SVM",0.965217391304348,0.997353497164461
230,1,"KNN",0.926086956521739,0
230,1,"RF",0.969565217391304,0.997164461247637
230,1,"XGB",0.973913043478261,0.996597353497164
230,2,"LOGIS",0.98695652173913,0.995085066162571
230,2,"SVM",0.98695652173913,0.999621928166352
230,2,"KNN",0.908695652173913,0
230,2,"RF",0.978260869565217,0.998109640831758
230,2,"XGB",0.982608695652174,0.99773156899811
230,3,"LOGIS",0.98695652173913,0.995463137996219
230,3,"SVM",0.969565217391304,0.997353497164461
230,3,"KNN",0.895652173913043,0
230,3,"RF",0.982608695652174,0.998487712665406
230,3,"XGB",0.98695652173913,0.99773156899811
230,4,"LOGIS",0.982608695652174,0.999243856332703
230,4,"SVM",0.982608695652174,0.99773156899811
230,4,"KNN",0.921739130434783,0
230,4,"RF",0.978260869565217,0.996975425330813
230,4,"XGB",0.98695652173913,1
230,5,"LOGIS",0.978260869565217,0.998487712665406
230,5,"SVM",0.995652173913044,0.999243856332703
230,5,"KNN",0.939130434782609,0
230,5,"RF",0.991304347826087,0.999621928166352
230,5,"XGB",0.978260869565217,0.998865784499055
230,6,"LOGIS",0.98695652173913,0.992816635160681
230,6,"SVM",0.982608695652174,0.999621928166352
230,6,"KNN",0.952173913043478,0
230,6,"RF",0.98695652173913,0.999432892249527
230,6,"XGB",0.973913043478261,0.998109640831758
230,7,"LOGIS",0.978260869565217,0.99773156899811
230,7,"SVM",0.969565217391304,0.999621928166352
230,7,"KNN",0.939130434782609,0
230,7,"RF",0.982608695652174,1
230,7,"XGB",0.995652173913044,0.999243856332703
230,8,"LOGIS",0.978260869565217,0.992438563327032
230,8,"SVM",0.973913043478261,0.99773156899811
230,8,"KNN",0.952173913043478,0
230,8,"RF",0.978260869565217,0.996975425330813
230,8,"XGB",0.973913043478261,0.999243856332703
230,9,"LOGIS",0.991304347826087,1
230,9,"SVM",0.995652173913044,1
230,9,"KNN",0.982608695652174,0
230,9,"RF",0.995652173913044,0.999243856332703
230,9,"XGB",0.973913043478261,0.998109640831758
230,10,"LOGIS",0.982608695652174,0.998865784499055
230,10,"SVM",0.995652173913044,1
230,10,"KNN",0.939130434782609,0
230,10,"RF",0.991304347826087,1
230,10,"XGB",0.982608695652174,0.999621928166352
230,11,"LOGIS",0.982608695652174,0.997353497164461
230,11,"SVM",0.969565217391304,0.996219281663516
230,11,"KNN",0.882608695652174,0
230,11,"RF",0.973913043478261,0.998298676748582
230,11,"XGB",0.978260869565217,1
230,12,"LOGIS",0.982608695652174,0.996219281663516
230,12,"SVM",0.969565217391304,0.999621928166352
230,12,"KNN",0.908695652173913,0
230,12,"RF",0.982608695652174,0.998865784499055
230,12,"XGB",0.969565217391304,0.998109640831758
230,13,"LOGIS",0.973913043478261,0.991682419659735
230,13,"SVM",0.978260869565217,0.997353497164461
230,13,"KNN",0.873913043478261,0
230,13,"RF",0.978260869565217,0.997164461247637
230,13,"XGB",0.969565217391304,0.996597353497164
230,14,"LOGIS",0.98695652173913,0.998487712665406
230,14,"SVM",0.991304347826087,0.99773156899811
230,14,"KNN",0.926086956521739,0
230,14,"RF",0.978260869565217,0.997920604914934
230,14,"XGB",0.98695652173913,0.998865784499055
230,15,"LOGIS",0.991304347826087,0.999243856332703
230,15,"SVM",0.995652173913044,0.999243856332703
230,15,"KNN",0.952173913043478,0
230,15,"RF",0.982608695652174,0.996975425330813
230,15,"XGB",0.973913043478261,0.994706994328923
230,16,"LOGIS",0.978260869565217,0.997353497164461
230,16,"SVM",0.98695652173913,0.999621928166352
230,16,"KNN",0.926086956521739,0
230,16,"RF",0.98695652173913,0.999621928166352
230,16,"XGB",0.978260869565217,0.995463137996219
230,17,"LOGIS",0.978260869565217,0.999243856332703
230,17,"SVM",0.982608695652174,0.998865784499055
230,17,"KNN",0.934782608695652,0
230,17,"RF",0.991304347826087,0.999243856332703
230,17,"XGB",0.982608695652174,0.996597353497164
230,18,"LOGIS",0.991304347826087,0.998865784499055
230,18,"SVM",0.978260869565217,0.998487712665406
230,18,"KNN",0.956521739130435,0
230,18,"RF",0.982608695652174,0.999621928166352
230,18,"XGB",0.978260869565217,0.998865784499055
230,19,"LOGIS",0.991304347826087,0.993950850661626
230,19,"SVM",0.982608695652174,0.998109640831758
230,19,"KNN",0.91304347826087,0
230,19,"RF",0.991304347826087,0.999243856332703
230,19,"XGB",0.965217391304348,0.998109640831758
230,20,"LOGIS",0.995652173913044,1
230,20,"SVM",0.973913043478261,0.99773156899811
230,20,"KNN",0.952173913043478,0
230,20,"RF",0.978260869565217,1
230,20,"XGB",0.969565217391304,0.999243856332703
250,1,"LOGIS",0.992,0.99968
250,1,"SVM",0.984,0.99936
250,1,"KNN",0.932,0
250,1,"RF",0.988,0.99968
250,1,"XGB",0.988,0.99936
250,2,"LOGIS",0.988,0.99936
250,2,"SVM",0.988,0.99936
250,2,"KNN",0.924,0
250,2,"RF",0.984,0.9992
250,2,"XGB",0.98,0.99968
250,3,"LOGIS",0.984,0.99936
250,3,"SVM",0.976,0.99808
250,3,"KNN",0.936,0
250,3,"RF",0.988,0.99936
250,3,"XGB",0.984,0.99936
250,4,"LOGIS",0.976,0.99712
250,4,"SVM",0.988,1
250,4,"KNN",0.94,0
250,4,"RF",0.988,1
250,4,"XGB",0.984,0.99936
250,5,"LOGIS",0.984,0.99968
250,5,"SVM",0.984,0.99872
250,5,"KNN",0.928,0
250,5,"RF",0.988,0.99872
250,5,"XGB",0.984,0.99904
250,6,"LOGIS",0.988,1
250,6,"SVM",0.98,1
250,6,"KNN",0.94,0
250,6,"RF",0.984,0.99904
250,6,"XGB",0.988,0.99904
250,7,"LOGIS",0.992,0.99968
250,7,"SVM",0.972,0.99872
250,7,"KNN",0.932,0
250,7,"RF",0.98,0.99936
250,7,"XGB",0.992,0.99904
250,8,"LOGIS",0.988,0.99968
250,8,"SVM",0.988,0.99904
250,8,"KNN",0.912,0
250,8,"RF",0.984,0.99888
250,8,"XGB",0.988,0.99936
250,9,"LOGIS",0.988,0.99968
250,9,"SVM",0.976,0.99936
250,9,"KNN",0.96,0
250,9,"RF",0.984,0.99936
250,9,"XGB",0.98,0.99744
250,10,"LOGIS",0.992,0.99968
250,10,"SVM",0.988,1
250,10,"KNN",0.932,0
250,10,"RF",0.98,0.99936
250,10,"XGB",0.976,0.99856
250,11,"LOGIS",0.968,0.9936
250,11,"SVM",0.988,0.99968
250,11,"KNN",0.936,0
250,11,"RF",0.976,0.99792
250,11,"XGB",0.968,0.99616
250,12,"LOGIS",0.988,0.99936
250,12,"SVM",0.98,0.99904
250,12,"KNN",0.948,0
250,12,"RF",0.976,0.99936
250,12,"XGB",0.98,0.99872
250,13,"LOGIS",0.984,0.99968
250,13,"SVM",0.976,0.99904
250,13,"KNN",0.924,0
250,13,"RF",1,1
250,13,"XGB",0.988,0.99968
250,14,"LOGIS",0.996,1
250,14,"SVM",0.968,0.99744
250,14,"KNN",0.916,0
250,14,"RF",0.968,0.99808
250,14,"XGB",0.988,0.99904
250,15,"LOGIS",0.972,0.99136
250,15,"SVM",0.988,0.99712
250,15,"KNN",0.944,0
250,15,"RF",0.992,0.99632
250,15,"XGB",0.964,0.99872
250,16,"LOGIS",0.996,0.99968
250,16,"SVM",0.976,0.99872
250,16,"KNN",0.94,0
250,16,"RF",0.984,0.99856
250,16,"XGB",0.984,1
250,17,"LOGIS",0.996,1
250,17,"SVM",0.976,0.99904
250,17,"KNN",0.936,0
250,17,"RF",0.984,0.99968
250,17,"XGB",0.988,1
250,18,"LOGIS",0.996,0.99968
250,18,"SVM",0.988,0.99968
250,18,"KNN",0.952,0
250,18,"RF",0.992,1
250,18,"XGB",0.98,0.99808
250,19,"LOGIS",0.992,0.99968
250,19,"SVM",0.988,0.99904
250,19,"KNN",0.932,0
250,19,"RF",0.992,0.99968
250,19,"XGB",0.984,1
250,20,"LOGIS",0.996,0.99872
250,20,"SVM",0.988,0.9984
250,20,"KNN",0.944,0
250,20,"RF",0.98,0.99936
250,20,"XGB",0.976,0.99712
270,1,"LOGIS",1,1
270,1,"SVM",0.992592592592593,0.999725651577503
270,1,"KNN",0.940740740740741,0
270,1,"RF",1,1
270,1,"XGB",0.97037037037037,0.997530864197531
270,2,"LOGIS",0.992592592592593,0.999725651577503
270,2,"SVM",0.966666666666667,0.999725651577503
270,2,"KNN",0.92962962962963,0
270,2,"RF",0.974074074074074,0.998902606310014
270,2,"XGB",0.97037037037037,0.995610425240055
270,3,"LOGIS",0.988888888888889,0.99917695473251
270,3,"SVM",0.988888888888889,1
270,3,"KNN",0.955555555555555,0
270,3,"RF",0.996296296296296,1
270,3,"XGB",0.992592592592593,0.999451303155007
270,4,"LOGIS",0.992592592592593,0.998079561042524
270,4,"SVM",0.985185185185185,0.99917695473251
270,4,"KNN",0.933333333333333,0
270,4,"RF",0.977777777777778,0.997530864197531
270,4,"XGB",0.985185185185185,0.996707818930041
270,5,"LOGIS",0.981481481481482,0.998353909465021
270,5,"SVM",0.977777777777778,0.996707818930041
270,5,"KNN",0.925925925925926,0
270,5,"RF",0.992592592592593,1
270,5,"XGB",0.996296296296296,1
270,6,"LOGIS",0.996296296296296,1
270,6,"SVM",0.988888888888889,0.999725651577503
270,6,"KNN",0.962962962962963,0
270,6,"RF",0.996296296296296,1
270,6,"XGB",0.988888888888889,0.999725651577503
270,7,"LOGIS",0.981481481481482,0.998902606310014
270,7,"SVM",0.988888888888889,1
270,7,"KNN",0.940740740740741,0
270,7,"RF",0.988888888888889,0.999725651577503
270,7,"XGB",0.988888888888889,0.999451303155007
270,8,"LOGIS",0.985185185185185,0.993689986282579
270,8,"SVM",0.977777777777778,0.998902606310014
270,8,"KNN",0.933333333333333,0
270,8,"RF",0.985185185185185,0.99917695473251
270,8,"XGB",0.992592592592593,0.999451303155007
270,9,"LOGIS",0.985185185185185,1
270,9,"SVM",0.981481481481482,0.999725651577503
270,9,"KNN",0.951851851851852,0
270,9,"RF",0.988888888888889,0.998628257887517
270,9,"XGB",0.981481481481482,0.996159122085048
270,10,"LOGIS",0.985185185185185,0.999451303155007
270,10,"SVM",1,1
270,10,"KNN",0.955555555555555,0
270,10,"RF",1,1
270,10,"XGB",0.985185185185185,0.998902606310014
270,11,"LOGIS",0.988888888888889,1
270,11,"SVM",0.992592592592593,1
270,11,"KNN",0.966666666666667,0
270,11,"RF",0.996296296296296,1
270,11,"XGB",0.985185185185185,0.998765432098765
270,12,"LOGIS",0.988888888888889,0.998902606310014
270,12,"SVM",0.988888888888889,1
270,12,"KNN",0.948148148148148,0
270,12,"RF",0.996296296296296,1
270,12,"XGB",0.977777777777778,0.998079561042524
270,13,"LOGIS",0.992592592592593,0.999725651577503
270,13,"SVM",0.977777777777778,0.999451303155007
270,13,"KNN",0.955555555555556,0
270,13,"RF",0.985185185185185,1
270,13,"XGB",0.985185185185185,1
270,14,"LOGIS",0.985185185185185,0.997805212620027
270,14,"SVM",0.981481481481482,0.99917695473251
270,14,"KNN",0.940740740740741,0
270,14,"RF",0.985185185185185,0.999725651577503
270,14,"XGB",0.985185185185185,0.997805212620027
270,15,"LOGIS",0.996296296296296,1
270,15,"SVM",0.974074074074074,0.998353909465021
270,15,"KNN",0.907407407407407,0
270,15,"RF",0.985185185185185,0.999314128943759
270,15,"XGB",0.97037037037037,0.998079561042524
270,16,"LOGIS",0.996296296296296,1
270,16,"SVM",0.981481481481482,0.99917695473251
270,16,"KNN",0.951851851851852,0
270,16,"RF",0.992592592592593,1
270,16,"XGB",0.985185185185185,0.998491083676269
270,17,"LOGIS",0.996296296296296,1
270,17,"SVM",0.992592592592593,0.99917695473251
270,17,"KNN",0.937037037037037,0
270,17,"RF",0.985185185185185,0.998902606310014
270,17,"XGB",0.988888888888889,0.999451303155007
270,18,"LOGIS",0.974074074074074,0.996982167352538
270,18,"SVM",0.974074074074074,0.999451303155007
270,18,"KNN",0.918518518518519,0
270,18,"RF",0.974074074074074,0.998628257887517
270,18,"XGB",0.977777777777778,0.99917695473251
270,19,"LOGIS",0.996296296296296,1
270,19,"SVM",0.981481481481482,0.999725651577503
270,19,"KNN",0.937037037037037,0
270,19,"RF",0.992592592592593,0.999725651577503
270,19,"XGB",0.992592592592593,0.99917695473251
270,20,"LOGIS",0.988888888888889,0.999725651577503
270,20,"SVM",0.985185185185185,1
270,20,"KNN",0.933333333333333,0
