kl,recons
2.324892282485962,4888.68017578125
1.0481072664260864,4677.28076171875
0.5171666741371155,4681.56787109375
0.2837928533554077,4797.9365234375
0.21669381856918335,4886.43798828125
0.17822399735450745,4798.41064453125
0.16469646990299225,4870.525390625
0.1402776539325714,4576.30712890625
0.12495449185371399,4760.65673828125
0.12069110572338104,4679.048828125
0.10145100951194763,4143.0673828125
0.1397818922996521,4816.84814453125
0.1509999781847,4739.49853515625
0.17225201427936554,4526.06787109375
0.20620012283325195,4461.1044921875
0.3139328956604004,4741.66650390625
0.42424705624580383,4553.12060546875
0.6245189309120178,4452.05859375
0.8545740246772766,4315.15283203125
1.198572039604187,4375.423828125
1.7274237871170044,4419.77978515625
3.741577625274658,5747.6630859375
3.095763921737671,4185.9267578125
4.059595584869385,4024.035400390625
5.354477405548096,3803.672607421875
7.771822929382324,3785.66943359375
10.420210838317871,3547.271240234375
14.172751426696777,3277.203125
19.862770080566406,3089.76025390625
25.031126022338867,2684.8857421875
31.770231246948242,2226.916015625
38.373477935791016,1959.1788330078125
45.6081657409668,1500.4954833984375
39.939388275146484,1428.6929931640625
37.162811279296875,1269.2069091796875
34.006107330322266,1211.4683837890625
27.274269104003906,1107.2054443359375
24.096765518188477,1029.84814453125
19.038190841674805,975.053466796875
15.256827354431152,950.8329467773438
11.822027206420898,965.209228515625
10.387027740478516,938.8173217773438
9.183026313781738,847.7426147460938
11.10997200012207,866.341552734375
9.28847599029541,790.754638671875
8.88718318939209,784.6185913085938
7.735718250274658,765.772705078125
6.9305925369262695,755.2525024414062
5.417731761932373,783.7626953125
4.502078533172607,717.561279296875
3.6782033443450928,726.0908813476562
3.3771982192993164,736.6394653320312
3.1086983680725098,725.927490234375
3.0960679054260254,760.447998046875
2.468576192855835,477.9939270019531
3.0187582969665527,699.3861694335938
3.055213689804077,756.620361328125
3.0375845432281494,693.5825805664062
3.045149326324463,727.2056274414062
2.980422258377075,646.4644165039062
3.0430147647857666,731.3775024414062
2.7722928524017334,664.8638305664062
2.5967295169830322,670.910888671875
2.2779834270477295,686.9699096679688
2.1335012912750244,657.788330078125
1.734694004058838,492.38323974609375
1.6484640836715698,749.8572387695312
1.5074539184570312,705.6510009765625
1.4654242992401123,740.427978515625
1.5552347898483276,673.8938598632812
1.7017134428024292,708.2260131835938
1.9188247919082642,674.9869995117188
2.2194113731384277,651.745849609375
2.5269453525543213,685.0380249023438
2.6441285610198975,674.3932495117188
2.4946813583374023,664.6122436523438
1.816971778869629,609.6412353515625
1.9674893617630005,667.3428344726562
1.6345409154891968,665.1798095703125
1.4377468824386597,707.6698608398438
1.3532309532165527,693.61865234375
1.3508696556091309,678.8125
1.3536474704742432,678.5370483398438
1.4527714252471924,681.1233520507812
1.5379364490509033,616.4712524414062
1.851063847541809,661.2787475585938
2.011423110961914,577.790283203125
1.9501527547836304,389.0037536621094
2.2974724769592285,681.0648193359375
2.3989856243133545,600.9359741210938
2.4585230350494385,667.5652465820312
2.3574600219726562,628.1150512695312
2.0999155044555664,572.0880126953125
2.0958688259124756,644.0140380859375
1.8688812255859375,632.5159301757812
1.6545798778533936,590.1919555664062
1.5968419313430786,607.8505249023438
1.5136994123458862,616.2608032226562
1.1900458335876465,659.7630004882812
1.327786922454834,586.952880859375
1.1895698308944702,600.97216796875
1.1682671308517456,678.264892578125
1.1754648685455322,639.176513671875
1.3095759153366089,667.5870361328125
1.3378384113311768,594.331298828125
1.5554306507110596,650.5779418945312
1.6194409132003784,595.6405639648438
1.727279782295227,569.9889526367188
2.060624599456787,624.7352294921875
2.0060722827911377,909.374755859375
2.2904462814331055,576.835693359375
2.4175055027008057,642.9508666992188
2.360482692718506,598.5010375976562
2.0411508083343506,583.2448120117188
1.839422583580017,595.709716796875
1.7454795837402344,598.0941162109375
1.6238067150115967,575.1474609375
1.2860157489776611,581.7406005859375
1.2014893293380737,601.0078735351562
1.032075047492981,590.1698608398438
0.7412141561508179,377.26275634765625
0.850938618183136,593.3685302734375
0.8041387796401978,658.9806518554688
0.7557334303855896,583.747314453125
0.7266654372215271,599.7669067382812
0.7683292627334595,636.3245849609375
0.7512559294700623,587.9067993164062
0.795545756816864,579.8682250976562
0.8844587206840515,583.3607788085938
0.9372062087059021,601.50732421875
0.9235643148422241,541.6047973632812
0.7494157552719116,436.94580078125
1.035929799079895,597.3930053710938
0.9671943187713623,578.5809936523438
0.9195921421051025,591.7573852539062
0.8450661301612854,584.1021118164062
0.757159411907196,575.8156127929688
0.7188718318939209,564.7227172851562
0.6750783324241638,607.3472900390625
0.5964518189430237,580.0499267578125
0.5711008310317993,599.7861328125
0.5609955787658691,584.1658325195312
0.3345252275466919,376.52325439453125
0.4787420332431793,548.0166625976562
0.4536261260509491,585.725830078125
0.42960742115974426,581.2760620117188
0.4372275173664093,599.9752197265625
0.3946038484573364,555.8696899414062
0.4172585606575012,566.9638671875
0.4336121380329132,602.4888305664062
0.4443923830986023,582.8898315429688
0.4407182037830353,568.6719970703125
0.44531410932540894,563.2861938476562
0.2869666516780853,498.60614013671875
0.42345139384269714,551.2498168945312
0.4096834063529968,547.0960083007812
0.3515862822532654,522.5888061523438
0.36462852358818054,581.7374877929688
0.30288270115852356,531.1780395507812
0.3365570306777954,569.353271484375
0.3095891773700714,587.4091186523438
0.32068586349487305,608.0148315429688
0.31595829129219055,553.086669921875
0.31337234377861023,572.576904296875
0.2352447807788849,397.47613525390625
0.3191082775592804,579.4990844726562
0.31428566575050354,594.8014526367188
0.3086923360824585,585.5435180664062
0.28559592366218567,558.7863159179688
0.28216543793678284,558.600341796875
0.3037674129009247,592.5200805664062
0.29517507553100586,567.42626953125
0.2833411991596222,550.156982421875
0.30641940236091614,562.170166015625
0.29009416699409485,545.1846313476562
0.24236246943473816,484.17559814453125
0.32576316595077515,559.2305297851562
0.3433195650577545,575.1048583984375
0.3068299889564514,559.64208984375
0.3283478021621704,569.7579345703125
0.31754693388938904,561.1239624023438
0.28574883937835693,535.0587158203125
0.2724609673023224,557.3150024414062
0.2733461558818817,574.508056640625
0.24398298561573029,557.5869140625
0.2432863712310791,552.4843139648438
0.39264652132987976,670.2760620117188
0.22638502717018127,562.3529663085938
0.24129122495651245,548.0667724609375
0.2573803663253784,572.8015747070312
0.2548498213291168,555.0346069335938
0.2738357484340668,585.4048461914062
0.26280447840690613,532.3187866210938
0.2607577443122864,554.1603393554688
0.2501274645328522,538.380126953125
0.274062842130661,598.0200805664062
0.2223227173089981,588.5285034179688
0.3213112950325012,941.6204833984375
0.24192160367965698,541.18017578125
0.32186540961265564,574.8076782226562
0.43450430035591125,592.0415649414062
0.457971453666687,554.2493896484375
0.5112696886062622,552.1192016601562
0.4830038249492645,561.9443969726562
0.5670952796936035,586.698486328125
0.5106208920478821,552.8257446289062
0.4678984582424164,562.5028076171875
0.45643433928489685,537.1028442382812
0.2826436161994934,403.65460205078125
0.3854312598705292,553.07177734375
0.3845677077770233,608.40576171875
0.3684530258178711,589.5575561523438
0.316937118768692,545.3335571289062
0.31742098927497864,535.2559814453125
0.32666128873825073,552.8843383789062
0.3818826675415039,545.083984375
0.4386305510997772,538.851806640625
0.5207291841506958,567.5148315429688
0.5170772671699524,543.3301391601562
0.6544155478477478,909.0205078125
0.7341833114624023,555.3483276367188
0.823028028011322,544.919189453125
0.9041855335235596,562.3176879882812
0.7192122340202332,568.2343139648438
0.65231853723526,559.7621459960938
0.5532368421554565,559.7859497070312
0.37348663806915283,546.097412109375
0.26244762539863586,535.5416259765625
0.27468928694725037,558.2582397460938
0.2605721652507782,562.0507202148438
0.26557281613349915,455.2103576660156
0.3087500333786011,569.8682250976562
0.322317898273468,575.2172241210938
0.31545284390449524,558.0177612304688
0.2861683666706085,597.1611328125
0.2625022232532501,572.3876342773438
0.23063768446445465,537.3856811523438
0.20952922105789185,557.6837158203125
0.19479788839817047,547.161376953125
0.18014730513095856,534.0760498046875
0.18078570067882538,580.8171997070312
0.17659306526184082,578.7445678710938
0.15729930996894836,548.685302734375
0.16300253570079803,577.9447631835938
0.15912562608718872,551.8139038085938
0.1545640081167221,537.8966674804688
0.1728089302778244,566.6133422851562
0.16582322120666504,550.1334838867188
0.16360530257225037,525.2202758789062
0.17650295794010162,559.1917114257812
0.15991908311843872,519.378662109375
0.18682321906089783,577.3627319335938
0.1252664029598236,529.4620971679688
0.19600950181484222,550.6113891601562
0.19097952544689178,560.3948364257812
0.19234952330589294,547.5330200195312
0.1917317509651184,547.2754516601562
0.22035866975784302,558.2007446289062
0.20842856168746948,531.9915771484375
0.22537828981876373,522.296875
0.19948868453502655,523.104736328125
0.25844651460647583,534.4453735351562
0.22773437201976776,528.9536743164062
0.13760873675346375,379.791748046875
0.272954523563385,548.1983032226562
0.24546809494495392,532.5826416015625
0.22896061837673187,528.354736328125
0.2567127048969269,556.5746459960938
0.21684323251247406,521.6090698242188
0.2197679877281189,514.64013671875
0.22308467328548431,537.4319458007812
0.2266152948141098,549.198974609375
0.24740587174892426,580.310302734375
0.21355471014976501,521.5250244140625
0.1399717926979065,400.30517578125
0.30268868803977966,565.3672485351562
0.24443058669567108,530.8264770507812
0.28342515230178833,525.2635498046875
0.2729629576206207,544.3579711914062
0.2826284170150757,546.5043334960938
0.26786935329437256,546.8297119140625
0.269832581281662,535.9569702148438
0.2499200850725174,546.5053100585938
0.2514883279800415,529.987060546875
0.294333279132843,532.66357421875
0.2871694266796112,377.49798583984375
0.2831631898880005,525.0440063476562
0.2899254560470581,512.088623046875
0.2936931550502777,529.2744750976562
0.3770921528339386,565.3482666015625
0.2931861877441406,540.8325805664062
0.338824063539505,540.96484375
0.34565502405166626,536.8546142578125
0.2890653908252716,537.2676391601562
0.3078464865684509,520.3663330078125
0.30874621868133545,522.9960327148438
0.13006460666656494,569.5562744140625
0.32590150833129883,541.499267578125
0.3281719982624054,532.8365478515625
0.30820730328559875,538.0472412109375
0.2698427438735962,544.8099975585938
0.3339994251728058,564.3274536132812
0.2787320911884308,535.0384521484375
0.2817067503929138,515.7085571289062
0.32780712842941284,526.7606201171875
0.3363635241985321,561.7184448242188
0.399518221616745,550.9285278320312
0.8725202083587646,503.6168518066406
0.4305405914783478,525.5624389648438
0.4103129208087921,539.01318359375
0.3073999583721161,532.548583984375
0.2989963889122009,538.9751586914062
0.28754690289497375,516.29345703125
0.31219208240509033,571.6286010742188
0.24617308378219604,519.4067993164062
0.25047585368156433,520.806884765625
0.2730073630809784,544.9652099609375
0.281062513589859,521.7177124023438
