kl,recons
2.802077293395996,2269.705322265625
1.492756962776184,2238.830078125
0.8347929120063782,2206.749755859375
0.524246871471405,2252.771484375
0.40060433745384216,2290.0
0.2969825863838196,2229.608642578125
0.2468259632587433,2330.71435546875
0.21211303770542145,2276.55615234375
0.17372769117355347,2313.28515625
0.15767225623130798,2158.8974609375
0.1459219753742218,2382.99755859375
0.15431585907936096,2209.086669921875
0.15742315351963043,2217.55908203125
0.15238405764102936,2198.02001953125
0.1396232396364212,2210.6376953125
0.13407815992832184,2191.76416015625
0.13019916415214539,2117.753173828125
0.12563824653625488,2050.632568359375
0.12841066718101501,2034.370361328125
0.12672337889671326,2155.0322265625
0.1375303417444229,1932.913330078125
0.13145259022712708,1745.815185546875
0.14257816970348358,1975.2335205078125
0.1478222757577896,1854.625732421875
0.17753015458583832,1938.9932861328125
0.22231793403625488,1808.91357421875
0.2837011516094208,1755.75048828125
0.39586517214775085,1679.202392578125
0.5615816712379456,1660.384521484375
0.7818406820297241,1518.8614501953125
1.2367178201675415,1560.886474609375
1.5447744131088257,1349.415771484375
2.440237283706665,1543.6416015625
2.6811137199401855,1093.7923583984375
3.0045840740203857,961.8564453125
3.3903470039367676,925.0313110351562
3.620340347290039,807.754150390625
3.534144401550293,747.6257934570312
3.2896223068237305,684.5609130859375
2.843736410140991,673.097900390625
2.548954725265503,613.2205200195312
2.049393653869629,596.7608032226562
1.6641918420791626,580.0184936523438
1.0707929134368896,620.611083984375
0.9026831984519958,595.4414672851562
0.6725381016731262,597.4910888671875
0.46804338693618774,552.0827026367188
0.35750049352645874,561.5376586914062
0.27585282921791077,521.9082641601562
0.20703089237213135,547.54443359375
0.16682912409305573,562.5429077148438
0.1468738317489624,527.9952392578125
0.1359516978263855,576.177490234375
0.13999538123607635,551.8201293945312
0.15147607028484344,570.5695190429688
0.15136031806468964,502.7128601074219
0.1642501950263977,588.2982177734375
0.1708124727010727,533.0910034179688
0.164799764752388,535.2330322265625
0.1511392444372177,532.4317016601562
0.1393699049949646,529.3124389648438
0.13339373469352722,538.9537353515625
0.12263160198926926,484.397216796875
0.1160164624452591,516.4048461914062
0.12237506359815598,499.3581237792969
0.11093107610940933,417.73468017578125
0.1272585541009903,478.0910949707031
0.1305917352437973,490.0983581542969
0.13860532641410828,530.5511474609375
0.14179694652557373,454.1157531738281
0.1467982530593872,517.1491088867188
0.1532580703496933,491.2537841796875
0.16738921403884888,519.7766723632812
0.1720290184020996,465.91888427734375
0.18868064880371094,484.89947509765625
0.20005756616592407,464.884033203125
0.17838220298290253,330.747314453125
0.2090476155281067,457.92144775390625
0.19851750135421753,450.8002624511719
0.2167060226202011,472.94610595703125
0.2221885323524475,466.95660400390625
0.21351924538612366,481.9748840332031
0.2130570262670517,464.3176574707031
0.21564467251300812,447.37548828125
0.21840400993824005,481.6959228515625
0.23099938035011292,465.0216979980469
0.21264007687568665,473.34918212890625
0.19617705047130585,478.3108825683594
0.20323245227336884,442.54541015625
0.19064471125602722,449.7720947265625
0.19362924993038177,470.45037841796875
0.16668526828289032,452.22998046875
0.17950500547885895,455.6415710449219
0.18054461479187012,497.9629211425781
0.16574838757514954,471.1893615722656
0.1710233986377716,463.69921875
0.1825413852930069,462.6390075683594
0.15311722457408905,461.8463134765625
0.207164004445076,412.76104736328125
0.19998012483119965,445.5924377441406
0.19803951680660248,450.7737731933594
0.21859343349933624,455.63262939453125
0.18281911313533783,447.96826171875
0.214520663022995,451.905029296875
0.22228290140628815,443.4750061035156
0.21893896162509918,459.39947509765625
0.22473038733005524,480.0003356933594
0.17386631667613983,459.36468505859375
0.18557491898536682,439.56005859375
0.14829547703266144,412.30059814453125
0.18067173659801483,447.73651123046875
0.17010566592216492,452.2882080078125
0.17235764861106873,443.9118957519531
0.1769818663597107,441.8000793457031
0.1852382868528366,459.34906005859375
0.15018858015537262,449.7374267578125
0.17923441529273987,459.49981689453125
0.17741741240024567,434.42620849609375
0.20810358226299286,439.9390563964844
0.18860125541687012,461.5500793457031
0.1804797500371933,471.3232421875
0.18250411748886108,435.1473388671875
0.20680436491966248,444.54278564453125
0.2358023077249527,444.4808044433594
0.17743057012557983,450.75225830078125
0.18447011709213257,450.5753173828125
0.16133980453014374,455.5499267578125
0.1504410058259964,471.13763427734375
0.1561179757118225,469.8769836425781
0.13371960818767548,457.89605712890625
0.11448083817958832,443.411376953125
0.18038669228553772,389.03021240234375
0.14718346297740936,462.4051208496094
0.15357373654842377,446.51849365234375
0.15490545332431793,443.5803527832031
0.17941513657569885,458.4305114746094
0.17816564440727234,452.7938232421875
0.16541415452957153,452.0364685058594
0.18273615837097168,446.7024841308594
0.18075035512447357,451.37750244140625
0.1726117879152298,461.2986145019531
0.19627715647220612,427.41839599609375
0.19487734138965607,387.4292297363281
0.2017633467912674,435.8839111328125
0.16716709733009338,419.82257080078125
0.1964741200208664,428.32000732421875
0.2158331722021103,438.15728759765625
0.17758528888225555,451.10894775390625
0.16435998678207397,449.5909729003906
0.16424240171909332,428.1703186035156
0.19296033680438995,456.8516540527344
0.13938307762145996,443.5055236816406
0.2085728794336319,441.6722106933594
0.09336309880018234,425.5794372558594
0.1755746603012085,460.96636962890625
0.18340061604976654,437.8515930175781
0.2023298740386963,440.4169616699219
0.19178293645381927,449.0915832519531
0.24435333907604218,457.8057861328125
0.210942804813385,424.0150146484375
0.23360542953014374,448.9453125
0.2337540239095688,436.33245849609375
0.22906921803951263,449.1191101074219
0.18175189197063446,449.3605041503906
0.12667278945446014,386.285888671875
0.1720045655965805,416.9470520019531
0.1873638778924942,455.9513854980469
0.20081529021263123,456.13629150390625
0.19009914994239807,447.17242431640625
0.1850990355014801,461.8594665527344
0.1667381227016449,437.4665832519531
0.185320645570755,453.23468017578125
0.18838967382907867,446.1372375488281
0.2365104705095291,423.13189697265625
0.2154449075460434,456.2497863769531
0.1506836712360382,475.4417419433594
0.19855307042598724,425.12200927734375
0.19064828753471375,440.80389404296875
0.28031280636787415,465.7252502441406
0.2505921423435211,438.27752685546875
0.22798702120780945,447.7342529296875
0.21594320237636566,441.0661926269531
0.19889038801193237,441.31793212890625
0.23193687200546265,431.1448669433594
0.23286326229572296,464.1321716308594
0.20679838955402374,450.7325134277344
0.2984681725502014,390.6907653808594
0.21939271688461304,429.07379150390625
0.2692264914512634,451.01385498046875
0.23756353557109833,445.3184814453125
0.2039257287979126,442.6157531738281
0.19737038016319275,454.7353210449219
0.19344118237495422,443.5549621582031
0.1578076183795929,437.11480712890625
0.23977966606616974,432.7891845703125
0.196533665060997,424.1885986328125
0.21626116335391998,435.31939697265625
0.37709328532218933,414.9969787597656
0.2317451536655426,447.9744873046875
0.2118799239397049,440.1237487792969
0.19602300226688385,422.60211181640625
0.15774567425251007,429.3135070800781
0.17932575941085815,440.46124267578125
0.16778017580509186,423.3408508300781
0.20121102035045624,457.3271789550781
0.2248171716928482,431.72015380859375
0.16728506982326508,446.4637145996094
0.22850723564624786,468.4359436035156
0.04831734299659729,343.02777099609375
0.17279884219169617,428.2194519042969
0.2100415974855423,434.48797607421875
0.19190478324890137,426.6464538574219
0.18257874250411987,440.25042724609375
0.22867262363433838,441.01251220703125
0.20305226743221283,420.233154296875
0.14364910125732422,427.1465148925781
0.26647183299064636,448.783935546875
0.19832514226436615,440.8512268066406
0.22316691279411316,446.62969970703125
0.0826122909784317,423.05364990234375
0.23328158259391785,443.53338623046875
0.18010716140270233,441.0002746582031
0.2138482630252838,438.0041809082031
0.2221004068851471,435.53570556640625
0.17773453891277313,437.50390625
0.2320348173379898,429.6051940917969
0.2487865686416626,450.2528991699219
0.22590859234333038,451.8155517578125
0.19387957453727722,434.015625
0.1944456696510315,422.72186279296875
0.21318753063678741,391.1490173339844
0.22408773005008698,432.0489501953125
0.22994574904441833,446.0965576171875
0.19967350363731384,439.76190185546875
0.21920855343341827,447.22735595703125
0.1591738611459732,423.8362731933594
0.18465803563594818,421.5690002441406
0.20964521169662476,423.5502624511719
0.24547944962978363,464.0250549316406
0.20351114869117737,457.79608154296875
0.20535814762115479,441.0954895019531
0.3241100311279297,394.0846862792969
0.18563511967658997,436.4104309082031
0.26385414600372314,449.57147216796875
0.1912717968225479,458.68072509765625
0.2106575071811676,443.2254333496094
0.1804092824459076,431.2281799316406
0.23948955535888672,429.25799560546875
0.20217882096767426,438.7144470214844
0.19344229996204376,425.9745178222656
0.18895605206489563,453.37799072265625
0.16714076697826385,416.5823059082031
0.09325717389583588,365.17364501953125
0.26098549365997314,435.15582275390625
0.20527665317058563,431.7084655761719
0.169667586684227,420.7834777832031
0.2151714563369751,450.2882385253906
0.20742927491664886,422.37640380859375
0.28843575716018677,445.8780822753906
0.22530029714107513,433.06329345703125
0.2574338912963867,434.0385437011719
0.22351399064064026,429.7218017578125
0.22083690762519836,421.73907470703125
0.18100734055042267,406.93597412109375
0.19842322170734406,417.6954040527344
0.20860467851161957,448.3811950683594
0.19731919467449188,437.06109619140625
0.24480853974819183,439.1846008300781
0.14360198378562927,442.9356689453125
0.20461884140968323,409.59869384765625
0.16196148097515106,419.1001281738281
0.25300154089927673,447.7621154785156
0.2073923945426941,429.3782958984375
0.22895033657550812,445.0227355957031
0.08108096569776535,389.0664978027344
0.17926189303398132,425.8173522949219
0.18261858820915222,425.7320861816406
0.1938944011926651,439.61572265625
0.22347888350486755,452.9253845214844
0.1989513337612152,441.3182678222656
0.1987878829240799,427.7838134765625
0.18117740750312805,416.9186706542969
0.23404338955879211,446.639892578125
0.2072584182024002,437.2918701171875
0.15712936222553253,434.7007751464844
0.09165588766336441,444.4888610839844
0.2120979279279709,439.76776123046875
0.20400403439998627,446.81591796875
0.19786417484283447,437.6698303222656
0.17626766860485077,432.94427490234375
0.1891074776649475,428.8375549316406
0.14698044955730438,426.53924560546875
0.1735186129808426,431.95989990234375
0.17120271921157837,432.57794189453125
0.19602704048156738,421.90740966796875
0.16525587439537048,443.8869934082031
0.19746002554893494,522.7113037109375
0.16280068457126617,417.1695861816406
0.31504911184310913,440.2249450683594
0.2219705730676651,420.5743408203125
0.21278728544712067,446.1375427246094
0.23627708852291107,421.6627502441406
0.19235816597938538,453.61151123046875
0.2528426945209503,431.4984436035156
0.2361690104007721,434.6555480957031
0.19132915139198303,430.9607238769531
0.2538392245769501,462.78228759765625
0.04506171494722366,407.82073974609375
0.2425549030303955,435.5312194824219
0.18303857743740082,442.1523742675781
0.25313234329223633,441.1898498535156
0.2343505471944809,429.7989501953125
0.2826571464538574,434.03887939453125
0.2414764165878296,437.66326904296875
0.25032591819763184,425.4955749511719
0.2470904439687729,436.0920104980469
0.2221723198890686,430.43994140625
0.2264035940170288,420.5909729003906
0.33098870515823364,494.0850524902344
0.22500118613243103,423.815673828125
0.24158042669296265,441.9725646972656
0.1823396533727646,414.5016784667969
0.1971425563097,441.68994140625
0.2033773809671402,431.97265625
0.17329925298690796,430.77691650390625
0.20928789675235748,439.87811279296875
0.18605075776576996,423.7664794921875
0.19263558089733124,441.5078125
0.15881825983524323,442.7799377441406
0.14090955257415771,417.22161865234375
0.15014150738716125,447.5709228515625
0.1672477424144745,428.3845520019531
0.18071730434894562,437.65069580078125
0.1716422587633133,426.9835205078125
0.19656728208065033,440.1867980957031
0.15369044244289398,440.38250732421875
0.2110082060098648,438.4533386230469
0.16631293296813965,424.4799499511719
0.1806231588125229,434.34210205078125
0.18270336091518402,429.8564758300781
0.45409512519836426,376.58721923828125
0.23898203670978546,437.62982177734375
0.1739305555820465,433.38897705078125
0.23667697608470917,450.739501953125
0.18175259232521057,437.5874938964844
0.21550936996936798,418.84002685546875
0.21103763580322266,430.0445251464844
0.2474561333656311,420.3917236328125
0.24462178349494934,438.9336853027344
0.23564819991588593,447.1617736816406
0.2299359142780304,427.41619873046875
0.17545953392982483,432.3020935058594
0.19935697317123413,422.28350830078125
0.1566430926322937,422.0776062011719
0.23020558059215546,466.1460876464844
0.21991878747940063,430.6080322265625
0.207097589969635,420.2786560058594
0.1970510333776474,424.2611999511719
0.1794307976961136,431.9908752441406
0.140411838889122,435.6722106933594
0.22448661923408508,448.1867980957031
0.15125645697116852,435.2021789550781
0.2132217437028885,427.43267822265625
0.19563092291355133,457.1266784667969
0.18573389947414398,433.6217346191406
0.2016151249408722,430.2700500488281
0.20334284007549286,416.8937072753906
0.1713418811559677,420.10601806640625
0.17763924598693848,448.6317138671875
0.18479493260383606,410.4667663574219
0.17991383373737335,429.7445373535156
0.23778150975704193,448.3096923828125
0.17887170612812042,432.9774169921875
0.0547109916806221,427.3218688964844
0.21732097864151,425.68572998046875
0.23367421329021454,431.6368103027344
0.24986115097999573,445.9022216796875
0.13885965943336487,416.2127685546875
0.23516584932804108,429.3906555175781
0.17288868129253387,447.7287292480469
0.16000495851039886,441.7206726074219
0.1792801320552826,435.8794250488281
0.2100345343351364,430.26129150390625
0.17954112589359283,425.9453125
0.10063645988702774,393.12078857421875
0.16902320086956024,443.509765625
0.2290864735841751,423.098388671875
0.25090575218200684,434.06329345703125
0.22794291377067566,429.40142822265625
0.21309055387973785,434.93524169921875
0.18539759516716003,417.82049560546875
0.2200307697057724,418.29974365234375
0.1784229725599289,426.90625
0.21726879477500916,441.3977966308594
0.2322918325662613,423.7115478515625
0.17116767168045044,411.62957763671875
0.21099556982517242,443.16552734375
0.23791176080703735,428.8382873535156
0.18830937147140503,416.4082946777344
0.19964447617530823,423.5821228027344
0.19988058507442474,430.48785400390625
0.23348306119441986,440.4407958984375
0.23137067258358002,444.1884460449219
0.13777902722358704,425.6989440917969
0.18262656033039093,439.5289611816406
0.15314969420433044,419.3633728027344
0.31888023018836975,484.42724609375
0.17650845646858215,408.97882080078125
0.2120068073272705,438.1492919921875
0.2408357560634613,419.5794372558594
0.23845568299293518,450.20538330078125
0.24468882381916046,426.15069580078125
0.21093818545341492,437.95233154296875
0.2656523287296295,423.9745788574219
0.19894924759864807,436.7939147949219
0.18901482224464417,412.8353271484375
0.2587209641933441,414.2243347167969
0.13003377616405487,399.9256896972656
0.22603073716163635,434.0502624511719
0.2254331111907959,430.23138427734375
0.19269146025180817,431.63043212890625
0.21684114634990692,431.8848571777344
0.19833414256572723,416.55230712890625
0.1821725070476532,439.98193359375
0.1895124614238739,420.5873718261719
0.19111938774585724,422.1693115234375
0.22395570576190948,447.0456237792969
